split,material_id,dft_dielectric_scalar
train,anisonet_train_004373,2.280193667
train,anisonet_train_004374,2.475488
train,anisonet_train_004375,2.46603
train,anisonet_train_004379,2.70355
train,anisonet_train_004380,3.051905333
train,anisonet_train_004381,2.165421
train,anisonet_train_004382,2.178
train,anisonet_train_004383,2.203039667
train,anisonet_train_004385,1.999804333
train,anisonet_train_004386,2.909432333
train,anisonet_train_004387,2.521922667
train,anisonet_train_004389,2.259019
train,anisonet_train_004390,2.994548333
train,anisonet_train_004392,1.754
train,anisonet_train_004393,2.511353
train,anisonet_train_004394,3.083762333
train,anisonet_train_004395,5.096540333
train,anisonet_train_004396,5.191051333
train,anisonet_train_004399,4.179655667
train,anisonet_train_004400,2.932345
train,anisonet_train_004401,2.579022333
train,anisonet_train_004403,3.047004667
train,anisonet_train_004404,3.445591667
train,anisonet_train_004407,3.217758
train,anisonet_train_004409,2.417973667
train,anisonet_train_004410,3.081367
train,anisonet_train_004411,2.930317333
train,anisonet_train_004413,2.253291333
train,anisonet_train_004415,7.162224333
train,anisonet_train_004416,1.802794333
train,anisonet_train_004417,2.932113
train,anisonet_train_004418,2.43221
train,anisonet_train_004419,2.572432
train,anisonet_train_004420,2.429306
train,anisonet_train_004421,2.473727
train,anisonet_train_004422,2.565236
train,anisonet_train_004424,2.325245
train,anisonet_train_004425,2.430966
train,anisonet_train_004426,2.289628667
train,anisonet_train_004429,4.125935667
train,anisonet_train_004430,2.239125667
train,anisonet_train_004431,4.744604
train,anisonet_train_004432,2.605317333
train,anisonet_train_004434,2.491760333
train,anisonet_train_004435,1.982313667
train,anisonet_train_004436,1.895289
train,anisonet_train_004438,5.505795667
train,anisonet_train_004440,2.001475
train,anisonet_train_004442,2.209585
train,anisonet_train_004444,3.266697667
train,anisonet_train_004445,2.507139667
train,anisonet_train_004446,2.394882667
train,anisonet_train_004448,3.260893
train,anisonet_train_004450,4.508573333
train,anisonet_train_004452,2.246479
train,anisonet_train_004454,2.282041
train,anisonet_train_004455,2.279843
train,anisonet_train_004459,5.302462333
train,anisonet_train_004461,2.465978667
train,anisonet_train_004463,7.494476667
train,anisonet_train_004465,5.206058333
train,anisonet_train_004466,5.568346
train,anisonet_train_004467,1.948368667
train,anisonet_train_004469,3.613950333
train,anisonet_train_004472,9.783978667
train,anisonet_train_004473,3.233764
train,anisonet_train_004477,1.938202
train,anisonet_train_004478,1.782871667
train,anisonet_train_004479,2.387586333
train,anisonet_train_004480,3.261492667
train,anisonet_train_004481,3.211718667
train,anisonet_train_004482,3.281140667
train,anisonet_train_004483,2.338321
train,anisonet_train_004487,2.598690333
train,anisonet_train_004488,2.462909667
train,anisonet_train_004489,2.618327
train,anisonet_train_004490,2.353309
train,anisonet_train_004491,2.431666667
train,anisonet_train_004493,2.311333333
train,anisonet_train_004494,2.156814
train,anisonet_train_004496,4.779080333
train,anisonet_train_004498,6.923034667
train,anisonet_train_004504,4.06517
train,anisonet_train_004505,2.185325
train,anisonet_train_004506,7.922443667
train,anisonet_train_004508,2.440285
train,anisonet_train_004509,5.424548667
train,anisonet_train_004510,13.05467467
train,anisonet_train_004511,8.257561667
train,anisonet_train_004512,10.31449067
train,anisonet_train_004513,13.180215
train,anisonet_train_004514,6.078987333
train,anisonet_train_004515,3.632910667
train,anisonet_train_004516,7.029371
train,anisonet_train_004517,5.792447333
train,anisonet_train_004518,5.466277333
train,anisonet_train_004519,4.756873
train,anisonet_train_004520,3.169160667
train,anisonet_train_004523,4.474618667
train,anisonet_train_004524,3.101424333
train,anisonet_train_004528,7.556818667
train,anisonet_train_004534,3.070508333
train,anisonet_train_004535,2.763549333
train,anisonet_train_004536,2.773645333
train,anisonet_train_004538,5.368834667
train,anisonet_train_004540,2.626525333
train,anisonet_train_004541,5.578648667
train,anisonet_train_004542,7.514795667
train,anisonet_train_004543,8.203702667
train,anisonet_train_004544,6.724269
train,anisonet_train_004545,11.99544233
train,anisonet_train_004547,12.35259667
train,anisonet_train_004548,2.720872
train,anisonet_train_004549,3.628159333
train,anisonet_train_004550,4.454748
train,anisonet_train_004551,4.464920667
train,anisonet_train_004552,2.167356333
train,anisonet_train_004553,8.913983
train,anisonet_train_004554,3.840575333
train,anisonet_train_004557,2.734458
train,anisonet_train_004558,2.520084
train,anisonet_train_004559,2.527033667
train,anisonet_train_004561,3.682023
train,anisonet_train_004562,3.712929667
train,anisonet_train_004563,5.145981
train,anisonet_train_004565,3.872834667
train,anisonet_train_004568,5.807551667
train,anisonet_train_004569,2.826675
train,anisonet_train_004572,8.307586
train,anisonet_train_004573,7.654877
train,anisonet_train_004574,8.857641333
train,anisonet_train_004575,9.653428333
train,anisonet_train_004577,2.238204667
train,anisonet_train_004578,2.486638667
train,anisonet_train_004579,2.824808333
train,anisonet_train_004583,3.451457333
train,anisonet_train_004584,3.473603667
train,anisonet_train_004586,2.385613667
train,anisonet_train_004588,6.404976
train,anisonet_train_004593,2.573975
train,anisonet_train_004594,1.769
train,anisonet_train_004595,1.780333333
train,anisonet_train_004597,2.687702667
train,anisonet_train_004598,4.447979667
train,anisonet_train_004601,2.836419
train,anisonet_train_004602,6.046034333
train,anisonet_train_004604,2.644009
train,anisonet_train_004608,2.035749
train,anisonet_train_004609,3.073838667
train,anisonet_train_004610,2.599402333
train,anisonet_train_004611,3.282024667
train,anisonet_train_004612,2.291444333
train,anisonet_train_004614,5.708221333
train,anisonet_train_004618,2.195
train,anisonet_train_004619,4.418508333
train,anisonet_train_004621,6.762801667
train,anisonet_train_004623,2.342064667
train,anisonet_train_004624,2.362053
train,anisonet_train_004625,2.445385333
train,anisonet_train_004626,2.388567333
train,anisonet_train_004627,3.280333333
train,anisonet_train_004628,3.302142667
train,anisonet_train_004632,5.030752
train,anisonet_train_004633,4.705341667
train,anisonet_train_004634,2.913309667
train,anisonet_train_004637,4.464379667
train,anisonet_train_004640,3.493485667
train,anisonet_train_004641,4.480673667
train,anisonet_train_004642,9.441403667
train,anisonet_train_004643,5.169166667
train,anisonet_train_004644,9.450218667
train,anisonet_train_004645,3.648955
train,anisonet_train_004646,8.228907
train,anisonet_train_004647,3.665675333
train,anisonet_train_004650,8.305145333
train,anisonet_train_004651,9.499655333
train,anisonet_train_004652,6.528080667
train,anisonet_train_004653,9.811702333
train,anisonet_train_004654,6.905929667
train,anisonet_train_004655,2.979315667
train,anisonet_train_004656,3.920890667
train,anisonet_train_004657,4.624967
train,anisonet_train_004659,7.867429333
train,anisonet_train_004660,9.023895333
train,anisonet_train_004663,3.757962333
train,anisonet_train_004664,2.451334333
train,anisonet_train_004665,4.037976333
train,anisonet_train_004666,4.889441667
train,anisonet_train_004668,8.361828667
train,anisonet_train_004670,2.245936
train,anisonet_train_004671,2.771861
train,anisonet_train_004672,3.458649
train,anisonet_train_004673,4.164657
train,anisonet_train_004674,4.079644667
train,anisonet_train_004675,5.167766
train,anisonet_train_004679,4.177568
train,anisonet_train_004682,3.252111333
train,anisonet_train_004683,3.978866333
train,anisonet_train_004684,2.720695333
train,anisonet_train_004685,3.287677333
train,anisonet_train_004687,6.235705333
train,anisonet_train_004688,7.489229667
train,anisonet_train_004690,8.363682667
train,anisonet_train_004692,5.141685667
train,anisonet_train_004693,3.618452
train,anisonet_train_004694,4.302198
train,anisonet_train_004695,3.798138667
train,anisonet_train_004696,2.575917667
train,anisonet_train_004699,4.419910667
train,anisonet_train_004700,5.201161333
train,anisonet_train_004701,2.571205667
train,anisonet_train_004705,3.668274667
train,anisonet_train_004706,4.576385333
train,anisonet_train_004708,5.357673
train,anisonet_train_004709,5.124515667
train,anisonet_train_004712,6.075813
train,anisonet_train_004714,3.165224
train,anisonet_train_004715,3.456097
train,anisonet_train_004716,2.767363333
train,anisonet_train_004717,2.545682333
train,anisonet_train_004718,2.837627667
train,anisonet_train_004720,5.052663667
train,anisonet_train_004722,2.732519
train,anisonet_train_004723,3.016224667
train,anisonet_train_004724,4.086017
train,anisonet_train_004725,4.834301667
train,anisonet_train_004726,6.622401667
train,anisonet_train_004727,2.526414667
train,anisonet_train_004728,3.358259667
train,anisonet_train_004730,3.138811333
train,anisonet_train_004731,3.312348
train,anisonet_train_004733,2.941051
train,anisonet_train_004734,1.919
train,anisonet_train_004735,2.494
train,anisonet_train_004738,3.333
train,anisonet_train_004739,3.686333333
train,anisonet_train_004740,4.084666667
train,anisonet_train_004741,6.276333333
train,anisonet_train_004742,3.317905667
train,anisonet_train_004743,4.243062333
train,anisonet_train_004744,3.790401
train,anisonet_train_004745,3.780006
train,anisonet_train_004749,12.77933333
train,anisonet_train_004750,10.80117033
train,anisonet_train_004753,3.787509
train,anisonet_train_004754,4.071254333
train,anisonet_train_004755,4.066574667
train,anisonet_train_004756,11.01166667
train,anisonet_train_004758,9.042333333
train,anisonet_train_004760,3.366665
train,anisonet_train_004761,9.475
train,anisonet_train_004762,10.38433333
train,anisonet_train_004763,3.503859
train,anisonet_train_004764,3.630557667
train,anisonet_train_004765,4.016893667
train,anisonet_train_004767,6.548768
train,anisonet_train_004768,7.715122667
train,anisonet_train_004770,3.260080667
train,anisonet_train_004772,3.062413
train,anisonet_train_004773,4.383285667
train,anisonet_train_004776,4.672241
train,anisonet_train_004779,3.497729
train,anisonet_train_004780,3.954959667
train,anisonet_train_004782,4.101433333
train,anisonet_train_004784,5.179465667
train,anisonet_train_004786,8.145
train,anisonet_train_004787,3.441254667
train,anisonet_train_004788,7.586666667
train,anisonet_train_004789,3.572228333
train,anisonet_train_004790,3.494693
train,anisonet_train_004791,2.993724333
train,anisonet_train_004792,3.456657667
train,anisonet_train_004793,6.024849
train,anisonet_train_004797,3.272
train,anisonet_train_004798,3.471082333
train,anisonet_train_004799,3.506333333
train,anisonet_train_004800,3.960333333
train,anisonet_train_004802,9.962666667
train,anisonet_train_004803,10.976
train,anisonet_train_004804,3.996253667
train,anisonet_train_004805,5.099603333
train,anisonet_train_004806,4.348573333
train,anisonet_train_004811,3.472652667
train,anisonet_train_004812,3.245678667
train,anisonet_train_004813,2.734723667
train,anisonet_train_004814,2.887536333
train,anisonet_train_004815,3.398062
train,anisonet_train_004816,5.996865667
train,anisonet_train_004817,3.350155
train,anisonet_train_004818,3.019962
train,anisonet_train_004819,3.534003333
train,anisonet_train_004820,3.988249333
train,anisonet_train_004821,3.320114333
train,anisonet_train_004822,2.503844
train,anisonet_train_004824,2.504749667
train,anisonet_train_004825,4.361472
train,anisonet_train_004829,5.655245333
train,anisonet_train_004830,3.023764333
train,anisonet_train_004831,3.387771333
train,anisonet_train_004832,2.491542667
train,anisonet_train_004833,4.882247
train,anisonet_train_004834,5.253121667
train,anisonet_train_004835,3.025435
train,anisonet_train_004837,3.057461333
train,anisonet_train_004840,2.780475667
train,anisonet_train_004842,2.562122333
train,anisonet_train_004843,2.610164667
train,anisonet_train_004844,9.649608667
train,anisonet_train_004851,2.537494333
train,anisonet_train_004852,4.633520667
train,anisonet_train_004853,2.965566333
train,anisonet_train_004854,2.818722667
train,anisonet_train_004855,3.843728333
train,anisonet_train_004856,2.631317667
train,anisonet_train_004859,5.426400667
train,anisonet_train_004860,6.996589333
train,anisonet_train_004862,6.232567333
train,anisonet_train_004863,5.127135
train,anisonet_train_004865,4.908673
train,anisonet_train_004869,2.857665333
train,anisonet_train_004871,3.371838
train,anisonet_train_004872,2.719162333
train,anisonet_train_004873,11.177
train,anisonet_train_004874,3.445353
train,anisonet_train_004875,4.388062
train,anisonet_train_004876,3.951014333
train,anisonet_train_004877,3.74407
train,anisonet_train_004879,6.825261333
train,anisonet_train_004880,3.631048
train,anisonet_train_004881,3.506348
train,anisonet_train_004882,3.318277
train,anisonet_train_004884,2.603573667
train,anisonet_train_004885,2.704333333
train,anisonet_train_004886,2.78583
train,anisonet_train_004889,3.484343
train,anisonet_train_004890,2.293614
train,anisonet_train_004892,6.600815333
train,anisonet_train_004893,7.904498667
train,anisonet_train_004894,6.640396667
train,anisonet_train_004895,7.952861667
train,anisonet_train_004896,3.914755667
train,anisonet_train_004897,2.190809
train,anisonet_train_004899,11.048
train,anisonet_train_004900,2.917736
train,anisonet_train_004904,2.799671667
train,anisonet_train_004905,2.594819
train,anisonet_train_004906,2.539639333
train,anisonet_train_004907,2.464592
train,anisonet_train_004908,3.05087
train,anisonet_train_004911,3.746766
train,anisonet_train_004912,3.606744
train,anisonet_train_004913,4.966491333
train,anisonet_train_004914,3.273745667
train,anisonet_train_004919,12.465966
train,anisonet_train_004920,2.371574
train,anisonet_train_004922,4.718379667
train,anisonet_train_004925,3.933517333
train,anisonet_train_004926,5.856977
train,anisonet_train_004930,3.414999
train,anisonet_train_004933,4.735416667
train,anisonet_train_004934,6.896960667
train,anisonet_train_004935,6.734705
train,anisonet_train_004937,2.936444333
train,anisonet_train_004940,2.346839333
train,anisonet_train_004943,8.862057667
train,anisonet_train_004944,8.821407
train,anisonet_train_004945,6.996667333
train,anisonet_train_004946,4.349491333
train,anisonet_train_004948,3.962466
train,anisonet_train_004949,5.073006333
train,anisonet_train_004953,3.377633667
train,anisonet_train_004954,8.390954667
train,anisonet_train_004955,2.722092
train,anisonet_train_004957,3.379263333
train,anisonet_train_004959,2.49868
train,anisonet_train_004960,4.783501667
train,anisonet_train_004961,2.484102
train,anisonet_train_004962,4.734962667
train,anisonet_train_004963,2.500389333
train,anisonet_train_004967,2.941936333
train,anisonet_train_004969,7.259171667
train,anisonet_train_004971,6.593892333
train,anisonet_train_004972,7.472214667
train,anisonet_train_004973,9.054090333
train,anisonet_train_004974,8.092476333
train,anisonet_train_004975,3.408431667
train,anisonet_train_004978,3.095232333
train,anisonet_train_004979,4.140695
train,anisonet_train_004982,3.374065667
train,anisonet_train_004985,2.714675333
train,anisonet_train_004986,2.731494333
train,anisonet_train_004988,2.685708
train,anisonet_train_004989,2.760840333
train,anisonet_train_004991,8.101629667
train,anisonet_train_004992,4.642909
train,anisonet_train_004995,6.705570667
train,anisonet_train_004996,3.820612667
train,anisonet_train_004997,6.239520667
train,anisonet_train_004998,3.929584333
train,anisonet_train_004999,5.449053333
train,anisonet_train_005000,4.020698667
train,anisonet_train_005001,4.237278667
train,anisonet_train_005002,4.601725667
train,anisonet_train_005003,3.219902
train,anisonet_train_005004,12.78666667
train,anisonet_train_005005,14.665284
train,anisonet_train_005007,7.505327333
train,anisonet_train_005009,4.766412667
train,anisonet_train_005012,10.606124
train,anisonet_train_005013,11.30333333
train,anisonet_train_005014,12.41433333
train,anisonet_train_005016,13.58882
train,anisonet_train_005019,5.267654
train,anisonet_train_005020,5.001682
train,anisonet_train_005021,7.704161
train,anisonet_train_005023,5.234896333
train,anisonet_train_005024,5.631105
train,anisonet_train_005025,5.866612667
train,anisonet_train_005026,4.568386333
train,anisonet_train_005027,5.624220333
train,anisonet_train_005029,5.073101
train,anisonet_train_005030,2.815533
train,anisonet_train_005032,5.592117333
train,anisonet_train_005033,5.513169
train,anisonet_train_005034,4.701249
train,anisonet_train_005036,4.942024667
train,anisonet_train_005037,4.723566333
train,anisonet_train_005039,4.763718333
train,anisonet_train_005040,5.27848
train,anisonet_train_005041,4.961261
train,anisonet_train_005042,4.669066
train,anisonet_train_005044,9.587379
train,anisonet_train_005046,4.574469333
train,anisonet_train_005047,4.370131333
train,anisonet_train_005048,4.801792
train,anisonet_train_005050,9.464481333
train,anisonet_train_005051,10.65970867
train,anisonet_train_005052,4.648779
train,anisonet_train_005053,8.556718
train,anisonet_train_005054,4.630326333
train,anisonet_train_005055,2.436150333
train,anisonet_train_005056,4.316746333
train,anisonet_train_005058,4.657321333
train,anisonet_train_005059,4.537833
train,anisonet_train_005060,4.332814
train,anisonet_train_005063,3.775234
train,anisonet_train_005064,4.662696667
train,anisonet_train_005065,4.981334
train,anisonet_train_005066,4.257187667
train,anisonet_train_005067,3.894206
train,anisonet_train_005068,4.392605667
train,anisonet_train_005070,3.688785667
train,anisonet_train_005072,4.942679333
train,anisonet_train_005076,4.429919
train,anisonet_train_005077,4.432901
train,anisonet_train_005078,3.985502
train,anisonet_train_005079,5.057745
train,anisonet_train_005080,11.220919
train,anisonet_train_005081,4.491693
train,anisonet_train_005082,4.866431
train,anisonet_train_005083,6.664316667
train,anisonet_train_005084,4.347011333
train,anisonet_train_005085,4.651400667
train,anisonet_train_005086,5.014235667
train,anisonet_train_005087,4.851241333
train,anisonet_train_005088,4.417448667
train,anisonet_train_005090,6.932823
train,anisonet_train_005092,3.959677667
train,anisonet_train_005093,3.827351667
train,anisonet_train_005094,4.438113667
train,anisonet_train_005095,3.215689
train,anisonet_train_005097,3.236233
train,anisonet_train_005098,3.467718667
train,anisonet_train_005099,6.319376
train,anisonet_train_005101,5.940666667
train,anisonet_train_005103,3.237136333
train,anisonet_train_005104,7.798030667
train,anisonet_train_005105,3.177107
train,anisonet_train_005106,3.501034667
train,anisonet_train_005107,10.01766667
train,anisonet_train_005108,13.87890533
train,anisonet_train_005109,6.518085667
train,anisonet_train_005112,6.826262667
train,anisonet_train_005113,5.059388
train,anisonet_train_005115,6.198704333
train,anisonet_train_005116,5.333340333
train,anisonet_train_005117,5.992266667
train,anisonet_train_005119,6.529506
train,anisonet_train_005120,5.278144333
train,anisonet_train_005121,7.944228667
train,anisonet_train_005124,9.519806667
train,anisonet_train_005128,3.644626333
train,anisonet_train_005130,7.353492
train,anisonet_train_005131,5.328073667
train,anisonet_train_005132,3.929337333
train,anisonet_train_005133,4.314762667
train,anisonet_train_005135,5.190243667
train,anisonet_train_005139,4.349763
train,anisonet_train_005140,5.481573667
train,anisonet_train_005142,3.890874667
train,anisonet_train_005143,4.136105
train,anisonet_train_005144,4.532348
train,anisonet_train_005145,7.166919
train,anisonet_train_005146,4.408008667
train,anisonet_train_005147,6.743405667
train,anisonet_train_005150,4.189904667
train,anisonet_train_005153,2.445
train,anisonet_train_005155,2.669252667
train,anisonet_train_005156,2.891048667
train,anisonet_train_005157,3.128
train,anisonet_train_005158,3.198759333
train,anisonet_train_005159,3.179333333
train,anisonet_train_005160,3.429081
train,anisonet_train_005161,3.649333333
train,anisonet_train_005162,4.018469
train,anisonet_train_005163,4.339
train,anisonet_train_005164,4.977
train,anisonet_train_005165,7.907666667
train,anisonet_train_005170,4.261666667
train,anisonet_train_005171,10.521849
train,anisonet_train_005172,14.73527067
train,anisonet_train_005173,8.833666667
train,anisonet_train_005174,4.518121333
train,anisonet_train_005179,12.343
train,anisonet_train_005180,9.710737667
train,anisonet_train_005181,5.405846333
train,anisonet_train_005184,6.567975333
train,anisonet_train_005185,6.262093667
train,anisonet_train_005187,9.366147667
train,anisonet_train_005188,8.788002
train,anisonet_train_005189,10.45291233
train,anisonet_train_005190,10.442355
train,anisonet_train_005192,3.063344667
train,anisonet_train_005193,3.416637
train,anisonet_train_005194,3.974527667
train,anisonet_train_005195,4.961008667
train,anisonet_train_005196,5.351845333
train,anisonet_train_005197,5.503220667
train,anisonet_train_005199,5.109718
train,anisonet_train_005200,5.283738333
train,anisonet_train_005202,7.331825667
train,anisonet_train_005203,3.397632
train,anisonet_train_005204,3.849326667
train,anisonet_train_005206,11.87769533
train,anisonet_train_005210,12.31513067
train,anisonet_train_005213,8.372439667
train,anisonet_train_005214,12.21043233
train,anisonet_train_005215,8.915934
train,anisonet_train_005220,5.490801
train,anisonet_train_005221,4.806
train,anisonet_train_005222,5.294
train,anisonet_train_005224,5.361111667
train,anisonet_train_005225,5.976097333
train,anisonet_train_005228,9.35529
train,anisonet_train_005229,10.52014433
train,anisonet_train_005231,14.40905433
train,anisonet_train_005233,2.984922667
train,anisonet_train_005234,3.398002667
train,anisonet_train_005235,2.331410333
train,anisonet_train_005237,3.204823
train,anisonet_train_005238,12.297553
train,anisonet_train_005239,3.404168333
train,anisonet_train_005241,3.229365667
train,anisonet_train_005243,2.52
train,anisonet_train_005248,3.088463667
train,anisonet_train_005249,2.929904
train,anisonet_train_005250,2.913637667
train,anisonet_train_005251,3.141223667
train,anisonet_train_005253,2.866172
train,anisonet_train_005254,2.198
train,anisonet_train_005258,3.003979667
train,anisonet_train_005260,4.337034
train,anisonet_train_005263,3.070832333
train,anisonet_train_005265,2.581986667
train,anisonet_train_005266,10.67771467
train,anisonet_train_005268,3.105463333
train,anisonet_train_005270,4.438144333
train,anisonet_train_005271,2.146893333
train,anisonet_train_005273,2.200295667
train,anisonet_train_005276,2.351337667
train,anisonet_train_005278,2.318
train,anisonet_train_005279,1.95
train,anisonet_train_005280,1.974809333
train,anisonet_train_005281,2.181056333
train,anisonet_train_005282,6.683835333
train,anisonet_train_005283,8.877667333
train,anisonet_train_005284,2.390485333
train,anisonet_train_005285,2.729696667
train,anisonet_train_005288,5.471519667
train,anisonet_train_005289,2.323333333
train,anisonet_train_005290,2.351
train,anisonet_train_005291,2.177381667
train,anisonet_train_005293,9.363356333
train,anisonet_train_005296,2.715202
train,anisonet_train_005298,2.364950667
train,anisonet_train_005299,2.611089
train,anisonet_train_005300,3.052052
train,anisonet_train_005301,3.544744333
train,anisonet_train_005302,2.377538333
train,anisonet_train_005303,4.302073667
train,anisonet_train_005304,2.614599333
train,anisonet_train_005305,3.352968667
train,anisonet_train_005306,3.085711
train,anisonet_train_005307,3.16216
train,anisonet_train_005308,2.06356
train,anisonet_train_005313,3.049375667
train,anisonet_train_005314,3.866579
train,anisonet_train_005315,5.690518333
train,anisonet_train_005317,2.396826667
train,anisonet_train_005318,2.829738
train,anisonet_train_005320,2.248746
train,anisonet_train_005322,2.605046333
train,anisonet_train_005323,2.540192667
train,anisonet_train_005324,2.640053333
train,anisonet_train_005326,2.042666667
train,anisonet_train_005328,9.109068333
train,anisonet_train_005329,3.372537
train,anisonet_train_005330,3.526281667
train,anisonet_train_005332,2.333930667
train,anisonet_train_005333,2.290033
train,anisonet_train_005334,2.128964333
train,anisonet_train_005335,2.052311
train,anisonet_train_005338,3.390037333
train,anisonet_train_005340,6.477915333
train,anisonet_train_005341,6.314483
train,anisonet_train_005342,2.715247333
train,anisonet_train_005343,3.309455333
train,anisonet_train_005344,3.832423667
train,anisonet_train_005345,4.535671
train,anisonet_train_005346,2.026333333
train,anisonet_train_005347,3.501459
train,anisonet_train_005349,2.797889333
train,anisonet_train_005350,3.977920667
train,anisonet_train_005351,3.023295
train,anisonet_train_005352,2.701512333
train,anisonet_train_005354,4.843678333
train,anisonet_train_005355,3.501215333
train,anisonet_train_005358,2.385164
train,anisonet_train_005359,3.432841333
train,anisonet_train_005360,5.155206667
train,anisonet_train_005361,2.373878
train,anisonet_train_005362,3.459322667
train,anisonet_train_005366,3.342363
train,anisonet_train_005367,5.786233333
train,anisonet_train_005368,5.287121
train,anisonet_train_005370,2.185519
train,anisonet_train_005371,2.117063
train,anisonet_train_005372,2.919716333
train,anisonet_train_005373,3.388986333
train,anisonet_train_005374,3.145042
train,anisonet_train_005375,2.531052333
train,anisonet_train_005376,3.013176333
train,anisonet_train_005378,2.402627667
train,anisonet_train_005379,2.169405
train,anisonet_train_005380,2.231558
train,anisonet_train_005382,2.263616
train,anisonet_train_005385,4.374571
train,anisonet_train_005387,3.225133333
train,anisonet_train_005389,2.336635
train,anisonet_train_005391,2.180358333
train,anisonet_train_005392,2.332
train,anisonet_train_005393,2.571178333
train,anisonet_train_005394,2.223513333
train,anisonet_train_005395,2.129
train,anisonet_train_005397,2.232
train,anisonet_train_005398,2.063955
train,anisonet_train_005399,2.153936
train,anisonet_train_005400,3.915333333
train,anisonet_train_005401,3.294572667
train,anisonet_train_005406,3.072057333
train,anisonet_train_005407,2.355491
train,anisonet_train_005408,3.084165333
train,anisonet_train_005409,5.146616667
train,anisonet_train_005410,6.052828333
train,anisonet_train_005411,2.254486333
train,anisonet_train_005412,3.406087333
train,anisonet_train_005415,6.247719667
train,anisonet_train_005416,7.277394333
train,anisonet_train_005417,2.673464
train,anisonet_train_005419,3.685995
train,anisonet_train_005421,1.946981
train,anisonet_train_005423,3.263181
train,anisonet_train_005425,2.240672333
train,anisonet_train_005427,3.079297
train,anisonet_train_005428,1.881025
train,anisonet_train_005432,2.598279667
train,anisonet_train_005433,2.157639667
train,anisonet_train_005434,3.240882667
train,anisonet_train_005435,3.073114
train,anisonet_train_005436,4.596169
train,anisonet_train_005439,2.805261
train,anisonet_train_005443,2.854054667
train,anisonet_train_005444,2.715489
train,anisonet_train_005448,4.114036667
train,anisonet_train_005451,1.924333333
train,anisonet_train_005453,3.469272333
train,anisonet_train_005455,6.155604333
train,anisonet_train_005457,3.268252667
train,anisonet_train_005458,3.844013667
train,anisonet_train_005459,7.451418
train,anisonet_train_005460,12.189945
train,anisonet_train_005461,7.702600333
train,anisonet_train_005463,3.965742
train,anisonet_train_005464,4.043286667
train,anisonet_train_005465,3.689461
train,anisonet_train_005466,3.091309
train,anisonet_train_005467,5.219054333
train,anisonet_train_005468,6.699805
train,anisonet_train_005471,4.447474
train,anisonet_train_005473,2.792722333
train,anisonet_train_005475,4.493236
train,anisonet_train_005476,4.139017333
train,anisonet_train_005477,4.727129333
train,anisonet_train_005479,2.293046
train,anisonet_train_005481,3.943178667
train,anisonet_train_005482,4.459615
train,anisonet_train_005484,4.048800667
train,anisonet_train_005485,4.030431
train,anisonet_train_005488,6.421580333
train,anisonet_train_005489,3.750348667
train,anisonet_train_005491,5.116962333
train,anisonet_train_005493,2.824617
train,anisonet_train_005494,2.515192
train,anisonet_train_005495,2.748133
train,anisonet_train_005496,2.953086333
train,anisonet_train_005497,2.384795667
train,anisonet_train_005498,5.737840667
train,anisonet_train_005499,2.564134667
train,anisonet_train_005500,4.593829
train,anisonet_train_005501,2.576005667
train,anisonet_train_005502,2.783949333
train,anisonet_train_005503,2.765844667
train,anisonet_train_005504,2.629455667
train,anisonet_train_005505,7.475807333
train,anisonet_train_005506,2.494589667
train,anisonet_train_005507,4.691555667
train,anisonet_train_005510,2.713932333
train,anisonet_train_005512,3.658666667
train,anisonet_train_005513,2.190637667
train,anisonet_train_005514,2.738776667
train,anisonet_train_005515,2.983878
train,anisonet_train_005516,5.172957333
train,anisonet_train_005518,8.536122667
train,anisonet_train_005519,2.248202
train,anisonet_train_005522,2.849444667
train,anisonet_train_005525,2.543703
train,anisonet_train_005526,2.956895667
train,anisonet_train_005528,1.928921333
train,anisonet_train_005529,2.037666667
train,anisonet_train_005530,3.725660333
train,anisonet_train_005531,4.158439667
train,anisonet_train_005533,4.288422
train,anisonet_train_005534,2.429666667
train,anisonet_train_005535,2.738333333
train,anisonet_train_005536,6.009455
train,anisonet_train_005537,9.313
train,anisonet_train_005538,3.471323333
train,anisonet_train_005539,4.001977333
train,anisonet_train_005540,3.475852
train,anisonet_train_005541,4.125243
train,anisonet_train_005544,3.690149
train,anisonet_train_005546,4.868254
train,anisonet_train_005548,2.815213333
train,anisonet_train_005550,6.178738
train,anisonet_train_005551,3.765400333
train,anisonet_train_005552,4.096664667
train,anisonet_train_005553,3.454430333
train,anisonet_train_005554,3.590218667
train,anisonet_train_005555,2.976217667
train,anisonet_train_005556,2.556286667
train,anisonet_train_005557,2.845239
train,anisonet_train_005558,4.735537
train,anisonet_train_005559,8.198666667
train,anisonet_train_005561,11.35866667
train,anisonet_train_005564,2.762373667
train,anisonet_train_005565,5.287673
train,anisonet_train_005567,6.397093
train,anisonet_train_005568,6.717929
train,anisonet_train_005569,2.454666667
train,anisonet_train_005570,7.048765667
train,anisonet_train_005572,4.551
train,anisonet_train_005573,8.368823667
train,anisonet_train_005574,7.438667
train,anisonet_train_005576,6.732507
train,anisonet_train_005577,7.528416667
train,anisonet_train_005578,7.943292667
train,anisonet_train_005579,3.017213333
train,anisonet_train_005580,3.772099
train,anisonet_train_005581,6.733548
train,anisonet_train_005582,2.890141333
train,anisonet_train_005583,7.494589667
train,anisonet_train_005585,6.181869333
train,anisonet_train_005586,3.745462667
train,anisonet_train_005587,4.002107667
