guidance_factor,condition,target_value,structure_index,local_structure_index,global_structure_index,formula,chemical_system,predicted_dielectric_scalar,signed_error_to_target,abs_error_to_target,squared_error_to_target,within_1,within_2,energy_above_hull_per_atom,energy_above_hull,self_consistent_energy_above_hull,stable,rmsd_from_relaxation,is_unique,is_novel,is_explored,composition_valid,structure_valid,structure_comp_valid,novel_unique_stable,num_sites,volume,predicted_tensor
1,8,8,112,112,880,CrInO8Sb2,Cr-In-O-Sb,4.832631990143998,-3.167368009856002,3.167368009856002,10.032220109859171,False,False,0.0908551513006701,0.0908551513006701,0.0908551513006701,True,0.0013067688675513,True,True,True,True,True,True,True,12,144.1482078665994,"[[4.681931656795015, 0.27218389422252515, 0.00044288908858191185], [0.27218389422252515, 4.685710148281286, -0.004128875513242712], [0.00044288908858191185, -0.004128875513242712, 5.130254165355691]]"
1,8,8,113,113,881,PbS4TiTl2,Pb-S-Ti-Tl,10.01285201762822,2.0128520176282194,2.0128520176282194,4.051573244869994,False,False,0.1311613165947456,0.1311613165947456,0.1311613165947456,False,0.0030421065835973,True,True,True,True,True,True,False,8,200.0036536560884,"[[10.503943598907977, -0.0018576229132319304, -0.0016765557872542047], [-0.0018576229132319304, 10.110757436465102, -0.08297343392225724], [-0.0016765557872542047, -0.08297343392225724, 9.423855017511588]]"
1,8,8,114,114,882,N2O4Ta4,N-O-Ta,7.182593156791839,-0.8174068432081611,0.8174068432081611,0.6681539473235314,True,True,0.2816184458972941,0.2816184458972941,0.2816184458972941,False,0.0005789290188258,True,True,True,True,True,True,False,10,129.58902610143585,"[[8.738803629486135, -0.0023909119889515334, -0.009080799591577296], [-0.0023909119889515334, 8.238696141285207, -1.2137071619810667], [-0.009080799591577296, -1.2137071619810667, 4.570279699604176]]"
1,8,8,115,115,883,LiNa2S8V7,Li-Na-S-V,8.1246982121484,0.1246982121484006,0.1246982121484006,0.0155496441130075,True,True,0.2054363804290906,0.2054363804290906,0.2054363804290906,False,1.0413971764625754e-15,True,True,True,False,True,False,False,18,314.2232370562726,"[[10.320855315314702, 0.03875773066723553, -0.2356073355946551], [0.03875773066723553, 3.6372510551172965, 0.09534588343108666], [-0.2356073355946551, 0.09534588343108666, 10.415988266013208]]"
1,8,8,116,116,884,In2Nb2Se6,In-Nb-Se,11.567599265699917,3.5675992656999167,3.5675992656999167,12.727764520622586,False,False,0.2586557211476386,0.2586557211476386,0.2586557211476386,False,1.9389705563306888e-15,True,True,True,True,True,True,False,10,267.9399538762765,"[[11.308889717477463, -0.0005115549165009252, -0.0038749538258279065], [-0.0005115549165009252, 11.715131821915227, 0.04257120053736427], [-0.0038749538258279065, 0.04257120053736427, 11.678776257707053]]"
1,8,8,117,117,885,Cd2Te2,Cd-Te,8.855371232362527,0.8553712323625273,0.8553712323625273,0.7316599451533887,True,True,0.0282901190651756,0.0282901190651756,5.494689941398789e-05,True,5.728658505271902e-16,True,False,True,True,True,True,False,4,144.64870344504232,"[[8.866012197181078, -0.016540280864911272, -0.0032938260859282603], [-0.016540280864911272, 8.85482870573113, -0.014051354144938619], [-0.0032938260859282603, -0.014051354144938619, 8.845272794175376]]"
1,8,8,118,118,886,Li2Se6,Li-Se,6.997852720675237,-1.0021472793247632,1.0021472793247632,1.004299169458025,False,True,0.1733812108148154,0.1733812108148154,0.0993813070979725,False,1.7477924481159212e-15,True,True,True,False,True,False,False,8,221.7951967530369,"[[6.437303615070188, 0.3588650292986697, -1.0813957385949058], [0.3588650292986697, 6.780968569226661, -0.08011433692278355], [-1.0813957385949058, -0.08011433692278355, 7.775285977728855]]"
1,8,8,119,119,887,Ag2YZn,Ag-Y-Zn,16.147794952253395,8.147794952253395,8.147794952253395,66.38656258396591,False,False,0.0719682575758779,0.0719682575758779,0.0719682575758779,True,0.0005182006813451,True,False,True,True,True,True,False,4,80.91055118895774,"[[16.1340088919607, 0.010379235022246852, -0.0032377251266479234], [0.010379235022246852, 16.147600579325317, -0.0027953720501868824], [-0.0032377251266479234, -0.0027953720501868824, 16.16177538547417]]"
1,8,8,120,120,888,MgO6Sb2,Mg-O-Sb,4.824444975997429,-3.1755550240025707,3.1755550240025707,10.084149710467967,False,False,0.1692835904491527,0.1692835904491527,0.0,False,0.0032460610058929,True,False,True,True,True,True,False,9,101.25982045859568,"[[4.802790591423067, 0.0004589885711068207, 0.000643727447117624], [0.0004589885711068207, 4.835076202623501, -5.857572651894343e-05], [0.000643727447117624, -5.857572651894343e-05, 4.835468133945723]]"
1,8,8,121,121,889,As2Cd2Mg2,As-Cd-Mg,11.290610695551983,3.290610695551983,3.290610695551983,10.828118749681106,False,False,0.1336720175584087,0.1336720175584087,0.1336720175584087,False,0.0004243774775836,True,True,True,False,True,False,False,6,139.87561861420426,"[[11.437299419777082, -0.003449827675897932, 0.002417731521714725], [-0.003449827675897932, 11.363776107700241, -0.29471179808341624], [0.002417731521714725, -0.29471179808341624, 11.070756559178628]]"
1,8,8,122,122,890,InO2,In-O,4.829433155832355,-3.170566844167645,3.170566844167645,10.05249411333518,False,False,0.5710125671633133,0.5710125671633133,0.0,False,0.003736705300617,True,True,True,True,True,True,False,3,41.64928951319503,"[[5.2472370794429875, 0.003619101803785165, 0.006554757313923012], [0.003619101803785165, 5.254792455047972, 0.006231468221673927], [0.006554757313923012, 0.006231468221673927, 3.9862699330061044]]"
1,8,8,123,123,891,K4Nb2Se6,K-Nb-Se,6.027220801086318,-1.972779198913682,1.972779198913682,3.891857767666509,False,True,0.1521237714314223,0.1521237714314223,0.0245977569757593,False,1.2636627086665821e-15,True,True,True,True,True,True,False,12,369.2988848389753,"[[8.048060388671901, -0.0032829142967116705, 0.00011481657439260502], [-0.0032829142967116705, 4.689749455950341, -0.0021009416234812374], [0.00011481657439260502, -0.0021009416234812374, 5.343852558636707]]"
1,8,8,124,124,892,As2I2,As-I,7.917993409070239,-0.0820065909297609,0.0820065909297609,0.0067250809559211,True,True,0.1135382082371396,0.1135382082371396,0.0782112724401278,False,0.0038535214223356,True,True,True,True,True,True,False,4,135.8683363838682,"[[9.843095685447878, 0.006195106646706374, 0.022195149075276453], [0.006195106646706374, 9.658468157703531, -0.8727324823465492], [0.022195149075276453, -0.8727324823465492, 4.252416384059312]]"
1,8,8,125,125,893,Cr2FLi5O8V2,Cr-F-Li-O-V,5.077975569842192,-2.9220244301578084,2.9220244301578084,8.538226770439065,False,False,0.1585609249402111,0.1585609249402111,0.1585609249402111,False,1.6807106266188046e-15,True,True,False,True,True,True,False,18,167.42668223802272,"[[4.428679994635759, -0.16558145288740303, 0.24023325534876655], [-0.16558145288740303, 4.966675455659876, -0.31055516649305637], [0.24023325534876655, -0.31055516649305637, 5.838571259230941]]"
1,8,8,126,126,894,C2Ag2I2La4,Ag-C-I-La,9.590494679729671,1.5904946797296713,1.5904946797296713,2.529673326248389,False,True,0.2134405713030496,0.2134405713030496,0.2134405713030496,False,0.0002934423312172,True,True,False,True,True,True,False,10,291.0794617975956,"[[10.745057738601794, 0.00023258957519057343, -0.0004922010984692433], [0.00023258957519057343, 9.584701429074665, 0.8952958076072264], [-0.0004922010984692433, 0.8952958076072264, 8.441724871512566]]"
1,8,8,127,127,895,Cd2Ga2O12Te4,Cd-Ga-O-Te,4.222504318581231,-3.777495681418769,3.777495681418769,14.269473623137449,False,False,0.2101437486890232,0.2101437486890232,0.2101437486890232,False,1.794135969429267e-15,True,True,True,True,True,True,False,20,357.70235499391475,"[[4.220095088442955, -0.13584268375998185, -0.15506618350671494], [-0.13584268375998185, 4.17417865533494, -0.10069329849353706], [-0.15506618350671494, -0.10069329849353706, 4.273239211965802]]"
1,12,12,0,0,896,Ba3Cu3Li3P6,Ba-Cu-Li-P,10.349982160144338,-1.6500178398556624,1.6500178398556624,2.7225588718419464,False,True,0.1432436410425035,0.1432436410425035,0.1432436410425035,False,0.000173940528458,True,True,True,True,True,True,False,15,333.8905513877188,"[[11.618727523845772, 0.005031397105675127, -0.006461149712063585], [0.005031397105675127, 10.181683234061035, 1.324783130772308], [-0.006461149712063585, 1.324783130772308, 9.24953572252621]]"
1,12,12,1,1,897,CHHf5Se2,C-H-Hf-Se,10.18068697845713,-1.81931302154287,1.81931302154287,3.309899870355447,False,True,0.5278365714645226,0.5278365714645226,0.5278365714645226,False,1.5094719384061449e-15,True,True,False,False,True,False,False,9,184.5682318980332,"[[10.744608051402368, -0.014300039989723621, 0.18997936619312997], [-0.014300039989723621, 10.76369973588297, 0.11424574385737939], [0.18997936619312997, 0.11424574385737939, 9.033753148086054]]"
1,12,12,2,2,898,Dy2Li2N3O3Si2,Dy-Li-N-O-Si,4.469489930449189,-7.530510069550811,7.530510069550811,56.70858190760616,False,False,0.3784296646043144,0.3784296646043144,0.3784296646043144,False,0.0003008978284086,True,True,False,True,True,True,False,12,138.94377127254978,"[[4.701997689670325, 9.494534373483903e-05, -2.1002346382386776e-05], [9.494534373483903e-05, 4.5081636552010576, -0.1580415679993842], [-2.1002346382386776e-05, -0.1580415679993842, 4.198308446476183]]"
1,12,12,3,3,899,Rb2Se6,Rb-Se,6.323652038286821,-5.676347961713179,5.676347961713179,32.22092618244536,False,False,0.1150293515783889,0.1150293515783889,0.0,False,1.6697778554706761e-15,True,True,True,False,True,False,False,8,288.97491852777256,"[[4.530613847741106, -0.6231925997358518, -1.6049895860959393], [-0.6231925997358518, 5.759201302113727, 0.9845320866558056], [-1.6049895860959393, 0.9845320866558056, 8.68114096500562]]"
1,12,12,4,4,900,I2In2S2,I-In-S,5.639739704069631,-6.360260295930369,6.360260295930369,40.45291103198827,False,False,0.0946995108545345,0.0946995108545345,0.0850967621650911,True,0.0023433453085795,True,False,True,True,True,True,False,6,204.84236173668523,"[[7.019961364214547, -0.062338499362534106, -0.8000647005023239], [-0.062338499362534106, 5.856720229802179, -0.40700174517637017], [-0.8000647005023239, -0.40700174517637017, 4.042537518192164]]"
1,12,12,5,5,901,AgNb2Se6,Ag-Nb-Se,11.461594325800428,-0.5384056741995717,0.5384056741995717,0.2898806700102954,True,True,0.1769042391705477,0.1769042391705477,0.1769042391705477,False,0.0022971228912751,True,True,True,True,True,True,False,9,235.4679595249005,"[[14.035700632397269, 0.0009558840537648656, -0.003197526830868351], [0.0009558840537648656, 14.03579331230082, 0.00215226503076882], [-0.003197526830868351, 0.00215226503076882, 6.313289032703192]]"
1,12,12,6,6,902,La3Li2S3,La-Li-S,5.777262367975886,-6.222737632024114,6.222737632024114,38.722463637009085,False,False,0.2709252909785862,0.2709252909785862,0.2709252909785862,False,0.0002569384796566,True,True,True,False,True,False,False,8,188.42630906841669,"[[5.658710011496113, 0.062924363792015, 0.22316223865670182], [0.062924363792015, 5.308785151527671, 0.21675704532708512], [0.22316223865670182, 0.21675704532708512, 6.364291940903869]]"
1,12,12,7,7,903,AsClZn2,As-Cl-Zn,7.915230065897262,-4.084769934102738,4.084769934102738,16.685345414549687,False,False,0.0148322296708203,0.0148322296708203,0.0148322296708203,True,0.0019445695512285,True,False,True,True,True,True,False,4,98.11236081684363,"[[8.751467924552795, 0.0003450285768565601, 0.0032319552810553425], [0.0003450285768565601, 8.754955584918733, -0.004391768412806868], [0.0032319552810553425, -0.004391768412806868, 6.23926668822026]]"
1,12,12,8,8,904,O4Sr2,O-Sr,4.096088501068485,-7.903911498931515,7.903911498931515,62.471816982941824,False,False,0.0226313209831774,0.0226313209831774,0.0,True,0.000583651380637,True,False,True,True,True,True,False,6,94.21471915421009,"[[2.6935605388317243, 0.0009544609919192148, 0.000576540411962679], [0.0009544609919192148, 5.195583244022596, -0.0011670091269433496], [0.000576540411962679, -0.0011670091269433496, 4.399121720351136]]"
1,12,12,9,9,905,As2K2O7Pr,As-K-O-Pr,2.4648151628222084,-9.535184837177791,9.535184837177791,90.91974987914526,False,False,0.1672506760579795,0.1672506760579795,0.1672506760579795,False,1.5374239823636065e-15,True,True,True,True,True,True,False,12,261.4901425735443,"[[2.6438471832349686, -0.0023063121209243847, 0.0029030466153137117], [-0.0023063121209243847, 2.6380943551859493, -0.003547372288797264], [0.0029030466153137117, -0.003547372288797264, 2.112503950045709]]"
1,12,12,10,10,906,As4Bi2Hg2,As-Bi-Hg,14.574970723973744,2.574970723973744,2.574970723973744,6.630474229321865,False,False,0.1536534053480238,0.1536534053480238,0.1536534053480238,False,8.115840113599627e-16,True,True,True,True,True,True,False,8,263.69889826256343,"[[14.260195483650362, -0.0013405688880426775, -0.0014414650588500367], [-0.0013405688880426775, 15.37291843271409, -0.009606409630529876], [-0.0014414650588500367, -0.009606409630529876, 14.09179825555678]]"
1,12,12,11,11,907,K2Li3O2Pt2Te,K-Li-O-Pt-Te,7.609720076059915,-4.390279923940085,4.390279923940085,19.27455781055136,False,False,0.6184555949983279,0.6184555949983279,0.6184555949983279,False,0.00138280252151,True,True,False,False,True,False,False,10,196.54646699202647,"[[7.910643564924653, -2.8879253948223536e-05, 0.00014655954710326993], [-2.8879253948223536e-05, 7.905580840198993, 0.0001304725680931861], [0.00014655954710326993, 0.0001304725680931861, 7.012935823056102]]"
1,12,12,12,12,908,Al2As2Sr,Al-As-Sr,9.540006969709005,-2.459993030290996,2.459993030290996,6.051565709080274,False,False,0.2364369249259335,0.2364369249259335,0.1576041279540154,False,0.0003288598079946,True,True,True,False,True,False,False,5,124.64072655985214,"[[9.902443574942986, 9.176904208543814e-06, 0.0002756331079315566], [9.176904208543814e-06, 9.904271533832198, 5.32915408843774e-05], [0.0002756331079315566, 5.32915408843774e-05, 8.813305800351827]]"
1,12,12,13,13,909,N11Sr4V3,N-Sr-V,5.7312655342795935,-6.268734465720407,6.268734465720407,39.29703180171091,False,False,0.3462803896488751,0.3462803896488751,0.1815143200077589,False,1.2444416897412265e-15,True,True,True,True,True,True,False,18,293.29248163452786,"[[5.3875936142441745, -0.1504762968879029, 0.04145652275510078], [-0.1504762968879029, 5.020103997156154, -0.12127036442416868], [0.04145652275510078, -0.12127036442416868, 6.78609899143845]]"
1,12,12,14,14,910,LiSe2Zr,Li-Se-Zr,9.951766060709824,-2.048233939290176,2.048233939290176,4.1952622700601525,False,False,0.0970552423192332,0.0970552423192332,0.0606265346592369,True,0.0016448694500746,True,True,True,True,True,True,True,4,89.03477171301597,"[[12.081967154568124, 0.0005666415377047522, -0.010529759613915656], [0.0005666415377047522, 12.080121676378665, -0.013864248900798407], [-0.010529759613915656, -0.013864248900798407, 5.69320935118269]]"
1,12,12,15,15,911,P8Rb2,P-Rb,4.346543804304353,-7.653456195695647,7.653456195695647,58.57539173943208,False,False,0.3055433267708265,0.3055433267708265,0.0,False,1.3701240825233962e-15,True,True,True,False,True,False,False,10,319.3625785043329,"[[4.4653758051498365, -0.09433628355015794, -0.179530680905007], [-0.09433628355015794, 4.433696590649529, -0.22063628477416408], [-0.179530680905007, -0.22063628477416408, 4.140559017113693]]"
1,12,12,16,16,912,MoTa3,Mo-Ta,29.865981060995,17.865981060995,17.865981060995,319.19327927183207,False,False,0.0967064817988188,0.0967064817988188,0.0,True,0.0004008040045778,True,False,True,True,True,True,False,4,70.10724147978911,"[[29.54013438391111, 0.00010154398670389318, 0.07364937821280723], [0.00010154398670389318, 29.884635603782606, 0.0010891444346009735], [0.07364937821280723, 0.0010891444346009735, 30.173173195291277]]"
1,12,12,17,17,913,S7Sb3Tl5,S-Sb-Tl,7.88585481425901,-4.11414518574099,4.11414518574099,16.926190609355768,False,False,0.0633696597272317,0.0633696597272317,0.0212637361879348,True,1.574460240071919e-15,True,True,True,True,True,True,True,15,480.30295318360623,"[[8.39879965033681, 0.0001647873067835259, -0.031221465691695056], [0.0001647873067835259, 7.560500644757714, -0.27235188997005644], [-0.031221465691695056, -0.27235188997005644, 7.698264147682498]]"
1,12,12,18,18,914,Cr2K4P4,Cr-K-P,6.421335497650182,-5.578664502349818,5.578664502349818,31.12149762977793,False,False,0.1218353628295894,0.1218353628295894,0.1218353628295894,False,0.001534473269106,True,True,True,True,True,True,False,10,290.14469707716324,"[[7.838770122913301, 0.0010639227416863117, -0.0010814567420107302], [0.0010639227416863117, 4.374470782698746, 0.6191098821625013], [-0.0010814567420107302, 0.6191098821625013, 7.050765587338496]]"
1,12,12,19,19,915,Li2O6Os2,Li-O-Os,4.813901883130868,-7.186098116869132,7.186098116869132,51.64000614527008,False,False,0.0653955827700158,0.0653955827700158,0.0,True,1.2826111440089845e-07,True,True,True,True,True,True,True,10,112.93042501507456,"[[5.165153080153856, -0.10085977730886658, -0.5123350730096677], [-0.10085977730886658, 5.246862472927956, -0.2937368113264828], [-0.5123350730096677, -0.2937368113264828, 4.029690096310792]]"
1,12,12,20,20,916,InLiS2,In-Li-S,5.795515714520154,-6.204484285479846,6.204484285479846,38.49562524876635,False,False,0.1238920076184628,0.1238920076184628,0.0132631539728356,False,0.0009924416199618,True,False,True,True,True,True,False,4,83.60253867635836,"[[6.146537637589598, -0.0014893930367095762, 0.0015454828466312145], [-0.0014893930367095762, 6.1419049544783375, 0.0018190100303828154], [0.0015454828466312145, 0.0018190100303828154, 5.098104551492528]]"
1,12,12,21,21,917,N2Na2S,N-Na-S,2.4881464585812467,-9.511853541418754,9.511853541418754,90.47535779340048,False,False,0.1249976956970275,0.1249976956970275,0.1249976956970275,False,0.0038360008299366,True,True,True,True,True,True,False,5,164.75671684564404,"[[2.5406529766258212, -0.020620506353074903, 0.10976000211986514], [-0.020620506353074903, 2.757669615956627, 0.08269490705776864], [0.10976000211986514, 0.08269490705776864, 2.1661167831612924]]"
1,12,12,22,22,918,As6Ba2Cr2,As-Ba-Cr,14.79660057383977,2.79660057383977,2.79660057383977,7.820974769600932,False,False,0.0472885370766595,0.0472885370766595,0.0472885370766595,True,1.1286722385449733e-15,True,True,True,True,True,True,True,10,250.0166653825965,"[[18.71582217095854, 0.0041224467204648745, -0.001759581864289933], [0.0041224467204648745, 13.105580659450416, -0.028690241222408812], [-0.001759581864289933, -0.028690241222408812, 12.568398891110359]]"
1,12,12,23,23,919,HgS8Sb5,Hg-S-Sb,10.812848216385817,-1.1871517836141834,1.1871517836141834,1.409329357338337,False,True,0.0981542785901616,0.0981542785901616,0.0981542785901616,True,1.7395104954367418e-15,True,True,True,True,True,True,True,14,391.0105365712734,"[[11.113916664803208, -0.2736697871834714, 0.8106984994276626], [-0.2736697871834714, 11.356429710575267, 0.5398896981921727], [0.8106984994276626, 0.5398896981921727, 9.96819827377898]]"
1,12,12,24,24,920,Br2Ca2,Br-Ca,4.45318323105976,-7.54681676894024,7.54681676894024,56.95444334395761,False,False,0.3488135440993036,0.3488135440993036,0.0,False,0.0013252619327265,True,True,True,False,True,False,False,4,113.64415889469298,"[[4.778944081960933, 0.0004110397735424796, 0.0003356501756774235], [0.0004110397735424796, 4.768964831847263, 0.0006210890988032676], [0.0003356501756774235, 0.0006210890988032676, 3.81164077937108]]"
1,12,12,25,25,921,Ca5Se8Zr2,Ca-Se-Zr,8.59018479468079,-3.4098152053192106,3.4098152053192106,11.62683973442609,False,False,0.1120911536821642,0.1120911536821642,0.1120911536821642,False,0.0011270488609336,True,True,True,True,True,True,False,15,393.7113031916149,"[[7.832117239772027, 0.19671118639550944, 0.7131443894167175], [0.19671118639550944, 9.33149032125574, 0.3306306977026694], [0.7131443894167175, 0.3306306977026694, 8.606946823014603]]"
1,12,12,26,26,922,N2Sr3,N-Sr,5.901360470614331,-6.098639529385669,6.098639529385669,37.193404109385455,False,False,0.0486081643611937,0.0486081643611937,0.0,True,0.0012970075345928,True,False,True,True,True,True,False,5,130.74239683523572,"[[6.247265174700071, 0.00013746717502330713, -4.792908294054476e-05], [0.00013746717502330713, 6.24712571632215, 0.0001202608906438952], [-4.792908294054476e-05, 0.0001202608906438952, 5.209690520820776]]"
1,12,12,27,27,923,Rb3Se2,Rb-Se,4.262148558137642,-7.737851441862358,7.737851441862358,59.874344936331376,False,False,0.146930395534337,0.146930395534337,0.0,False,0.0014344011496488,True,True,True,False,True,False,False,5,207.2911924536716,"[[4.125859723920186, 0.4019996086015169, 0.022442250134406122], [0.4019996086015169, 4.581137686312578, -0.9551419994175135], [0.022442250134406122, -0.9551419994175135, 4.0794482641801615]]"
1,12,12,28,28,924,AsIn3Rb2S9Sb,As-In-Rb-S-Sb,5.1472369841439445,-6.852763015856056,6.852763015856056,46.96036095148458,False,False,0.1202845844391014,0.1202845844391014,0.1202845844391014,False,1.7500304624627457e-15,True,True,False,True,True,True,False,16,511.7522563587768,"[[5.32702471566867, -0.1471192093826483, -0.07468153259247218], [-0.1471192093826483, 4.9133507558918605, -0.038497375588370034], [-0.07468153259247218, -0.038497375588370034, 5.2013354808712995]]"
1,12,12,29,29,925,Cd2Te2,Cd-Te,8.83682545405714,-3.1631745459428604,3.1631745459428604,10.005673208100822,False,False,0.0282351721657616,0.0282351721657616,0.0,True,0.0021389918201975,False,False,True,True,True,True,False,4,144.92871084880113,"[[8.842754626330787, 0.002810466338946914, 0.00021679861590793311], [0.002810466338946914, 8.86011704962924, -0.0017461117177609404], [0.00021679861590793311, -0.0017461117177609404, 8.807604686211391]]"
1,12,12,30,30,926,Ag9Nb2O9,Ag-Nb-O,8.086427136889284,-3.913572863110716,3.913572863110716,15.316052554876604,False,False,0.1458699272544033,0.1458699272544033,0.1458699272544033,False,7.651885506022878e-16,True,True,True,False,True,False,False,20,340.0148222880952,"[[8.502817941638481, -0.017072490791802144, 0.17526187195221915], [-0.017072490791802144, 7.896761132599866, 0.33112639703204516], [0.17526187195221915, 0.33112639703204516, 7.859702336429499]]"
1,12,12,31,31,927,Ba2O6Si2,Ba-O-Si,2.835287450838571,-9.164712549161427,9.164712549161427,83.99195610875698,False,False,0.0777652171450942,0.0777652171450942,0.0,True,1.1557855563063884e-15,True,True,True,True,True,True,True,10,171.87438013978633,"[[2.7980443474670142, 0.0034616561402527834, -0.0007473844917028087], [0.0034616561402527834, 2.8766457077394456, -0.027839445173532946], [-0.0007473844917028087, -0.027839445173532946, 2.8311722973092524]]"
1,12,12,32,32,928,Na2Rb2S6Ti2,Na-Rb-S-Ti,4.0555491051551575,-7.944450894844842,7.944450894844842,63.11430002060102,False,False,0.1025212654654925,0.1025212654654925,0.0987735690354911,False,0.0004093236633161,True,False,True,True,True,True,False,12,322.48055960414763,"[[4.878571454593795, -1.5520898139818067e-07, 0.0012248568051536598], [-1.5520898139818067e-07, 4.881583491239046, 0.0023390776233227872], [0.0012248568051536598, 0.0023390776233227872, 2.4064923696326304]]"
1,12,12,33,33,929,BiK3,Bi-K,8.14526650312544,-3.854733496874561,3.854733496874561,14.85897033192678,False,False,0.0625699229604248,0.0625699229604248,0.0,True,0.0010201936347456,True,False,True,True,True,True,False,4,163.44684597621037,"[[8.144926549197315, -0.0004458219568027442, -0.0030623316618674057], [-0.0004458219568027442, 8.146938530219892, -0.0021485602737904104], [-0.0030623316618674057, -0.0021485602737904104, 8.143934429959113]]"
1,12,12,34,34,930,KTe2V,K-Te-V,8.144883740497344,-3.855116259502657,3.855116259502657,14.861921374281753,False,False,0.0743862406711812,0.0743862406711812,0.0743862406711812,True,0.0017340182502595,True,False,True,True,True,True,False,4,121.40837191634137,"[[10.181713917566666, -0.27157699875806135, 1.7573201986408218], [-0.27157699875806135, 10.468984651505865, 1.0586127604303504], [1.7573201986408218, 1.0586127604303504, 3.783952652419495]]"
1,12,12,35,35,931,N10P2Sr6,N-P-Sr,4.298327239262316,-7.701672760737684,7.701672760737684,59.315763313488816,False,False,0.1133703422890599,0.1133703422890599,0.0652684181512981,False,0.0010397771141088,True,True,True,True,True,True,False,18,327.29811571370965,"[[3.7937129705113324, 0.0013022622272613584, 0.001256777172115283], [0.0013022622272613584, 4.38122707473171, 0.18543448150291322], [0.001256777172115283, 0.18543448150291322, 4.720041672543904]]"
1,12,12,36,36,932,Hf2Ni2O8,Hf-Ni-O,7.350800821041446,-4.649199178958554,4.649199178958554,21.61505300562889,False,False,0.4612403592470357,0.4612403592470357,0.4612403592470357,False,0.0030506574419856,True,True,True,True,True,True,False,12,134.90377548849924,"[[6.910266100064663, -0.002961846020022169, 0.008190404602561508], [-0.002961846020022169, 7.888549825985682, 0.4965131721036375], [0.008190404602561508, 0.4965131721036375, 7.253586537073992]]"
1,12,12,37,37,933,HBaMgNb2O10P,Ba-H-Mg-Nb-O-P,3.479324970984468,-8.520675029015532,8.520675029015532,72.60190295008884,False,False,0.1726723218721826,0.1726723218721826,0.1726723218721826,False,1.3950123748263429e-15,True,True,False,True,True,True,False,16,252.60726960448392,"[[3.305667420073472, 0.02363047373586553, -0.3767048114216983], [0.02363047373586553, 3.3923307006739147, 0.24505752917879065], [-0.3767048114216983, 0.24505752917879065, 3.739976792206017]]"
1,12,12,38,38,934,In2Nb2O8,In-Nb-O,5.647680019812839,-6.352319980187161,6.352319980187161,40.35196913068501,False,False,0.0527773529874284,0.0527773529874284,0.0278642778852855,True,0.0013627311170502,True,False,True,True,True,True,False,12,151.38012129437882,"[[5.612422127409117, 0.5657177946707886, -0.005432471166900702], [0.5657177946707886, 6.096371462873799, -0.000602833768242475], [-0.005432471166900702, -0.000602833768242475, 5.2342464691555985]]"
1,12,12,39,39,935,La4Se8Sn2,La-Se-Sn,9.399842246209658,-2.600157753790341,2.600157753790341,6.760820344596034,False,False,0.1157108919272094,0.1157108919272094,0.1157108919272094,False,0.0019900372462144,True,True,True,True,True,True,False,14,442.8795435676846,"[[9.516496600524276, 0.02383044225181579, -0.24293708237633213], [0.02383044225181579, 9.518744505691565, 0.4546904108064105], [-0.24293708237633213, 0.4546904108064105, 9.164285632413135]]"
1,12,12,40,40,936,CuGeLiNd7PrS9,Cu-Ge-Li-Nd-Pr-S,8.255781354190484,-3.744218645809516,3.744218645809516,14.019173267627648,False,False,0.1568259977735273,0.1568259977735273,0.1568259977735273,False,1.7736746828636694e-15,True,True,False,True,True,True,False,20,472.2163830915399,"[[8.81733811545038, -0.0007474259549913922, -0.00021179080342673408], [-0.0007474259549913922, 8.279338096656234, 0.056784785947653904], [-0.00021179080342673408, 0.056784785947653904, 7.6706678504648425]]"
1,12,12,41,41,937,BaO8PbRe2,Ba-O-Pb-Re,3.203559577434348,-8.796440422565652,8.796440422565652,77.37736410774698,False,False,0.103854435063333,0.103854435063333,0.103854435063333,False,0.0027542408471698,True,False,True,True,True,True,False,12,257.0220107743726,"[[3.4100673496119875, -0.0006194457753063378, 0.00040786615568334566], [-0.0006194457753063378, 3.4089981187613514, -0.0012905670853789878], [0.00040786615568334566, -0.0012905670853789878, 2.791613263929706]]"
1,12,12,42,42,938,P20,P,7.961750752431459,-4.038249247568541,4.038249247568541,16.30745698548789,False,False,0.195225371234323,0.195225371234323,0.2042106800079342,False,1.918550962973172e-15,True,True,True,True,True,True,False,20,514.440084474738,"[[9.573819851753736, 0.14325628625827203, -0.4521917778229234], [0.14325628625827203, 5.953381344946995, 0.2660714745225214], [-0.4521917778229234, 0.2660714745225214, 8.358051060593642]]"
1,12,12,43,43,939,O13Sb7,O-Sb,3.799518103344191,-8.200481896655809,8.200481896655809,67.24790333737965,False,False,0.2230630296071174,0.2230630296071174,0.0,False,1.0890174562215864e-15,True,True,True,False,True,False,False,20,423.2293672870526,"[[4.100725635277498, -0.009820439875244925, 0.0632563895929995], [-0.009820439875244925, 4.060733617726015, 0.07907184607690497], [0.0632563895929995, 0.07907184607690497, 3.2370950570290637]]"
1,12,12,44,44,940,AlSb3Ta2,Al-Sb-Ta,24.753940839155444,12.753940839155444,12.753940839155444,162.66300692867708,False,False,0.1868674900407478,0.1868674900407478,0.1868674900407478,False,0.0019581668450967,True,False,True,True,True,True,False,6,124.93624719698118,"[[24.436284336284395, -2.1201200492113432e-07, 0.00018400276373105686], [-2.1201200492113432e-07, 24.44972600531169, 0.00012263333162853329], [0.00018400276373105686, 0.00012263333162853329, 25.375812175870244]]"
